factor_id,near_id,weight,color,level
168,254,2,#0066cc,第2層
168,264,3,#0066cc,第2層
168,266,3,#0066cc,第2層
168,276,4,#0066cc,第2層
168,279,32,#0066cc,第2層
168,280,1,#0066cc,第2層
168,281,10,#0066cc,第2層
168,282,3,#0066cc,第2層
168,283,4,#0066cc,第2層
168,284,30,#0066cc,第2層
168,286,4,#0066cc,第2層
168,290,6,#0066cc,第2層
168,293,3,#0066cc,第2層
168,294,4,#0066cc,第2層
168,295,40,#0066cc,第2層
168,296,77,#0066cc,第2層
168,297,26,#0066cc,第2層
168,298,25,#0066cc,第2層
168,299,309,#0066cc,第2層
168,300,533,#0066cc,第2層
168,301,3,#0066cc,第2層
168,302,14,#0066cc,第2層
168,303,3,#0066cc,第2層
168,305,11,#0066cc,第2層
168,307,10,#0066cc,第2層
168,308,14,#0066cc,第2層
168,309,8,#0066cc,第2層
168,311,525,#0066cc,第2層
168,312,2,#0066cc,第2層
168,313,2,#0066cc,第2層
168,314,3,#0066cc,第2層
168,315,1,#0066cc,第2層
168,316,3,#0066cc,第2層
168,317,7,#0066cc,第2層
168,318,9,#0066cc,第2層
168,319,4,#0066cc,第2層
168,320,2,#0066cc,第2層
168,322,6,#0066cc,第2層
168,323,3,#0066cc,第2層
168,324,1,#0066cc,第2層
168,325,3,#0066cc,第2層
168,326,48,#0066cc,第2層
168,327,10,#0066cc,第2層
168,328,2,#0066cc,第2層
168,329,25,#0066cc,第2層
168,332,6,#0066cc,第2層
168,333,2,#0066cc,第2層
168,334,186,#0066cc,第2層
168,336,27,#0066cc,第2層
168,337,18,#0066cc,第2層
168,338,3,#0066cc,第2層
168,341,1,#0066cc,第2層
168,350,3,#0066cc,第2層
168,352,3,#0066cc,第2層
168,353,7,#0066cc,第2層
168,354,79,#0066cc,第2層
168,357,17,#0066cc,第2層
168,358,2,#0066cc,第2層
168,365,2,#0066cc,第2層
168,366,1,#0066cc,第2層
168,368,1,#0066cc,第2層
168,374,64,#0066cc,第2層
168,383,40,#0066cc,第2層
168,384,9,#0066cc,第2層
168,385,17,#0066cc,第2層
17,169,513,#699c4c,第1層
169,175,33,#0066cc,第2層
169,176,7,#0066cc,第2層
169,177,151,#0066cc,第2層
169,178,139,#0066cc,第2層
169,179,194,#0066cc,第2層
169,180,1,#0066cc,第2層
169,183,238,#0066cc,第2層
169,184,524,#0066cc,第2層
169,190,2,#0066cc,第2層
169,191,14,#0066cc,第2層
169,192,44,#0066cc,第2層
169,193,70,#0066cc,第2層
169,194,10,#0066cc,第2層
169,195,26,#0066cc,第2層
169,196,285,#0066cc,第2層
169,198,30,#0066cc,第2層
169,199,2,#0066cc,第2層
169,200,5,#0066cc,第2層
169,201,1,#0066cc,第2層
169,202,1,#0066cc,第2層
169,204,1,#0066cc,第2層
169,205,1,#0066cc,第2層
169,207,4,#0066cc,第2層
169,208,2,#0066cc,第2層
169,209,5,#0066cc,第2層
169,211,17,#0066cc,第2層
169,220,1,#0066cc,第2層
169,221,3,#0066cc,第2層
169,223,491,#0066cc,第2層
169,224,25,#0066cc,第2層
169,226,522,#0066cc,第2層
169,232,1,#0066cc,第2層
169,233,1,#0066cc,第2層
169,239,5,#0066cc,第2層
169,242,1,#0066cc,第2層
169,246,5,#0066cc,第2層
169,247,8,#0066cc,第2層
169,248,169,#0066cc,第2層
169,250,37,#0066cc,第2層
169,251,2,#0066cc,第2層
169,252,1,#0066cc,第2層
169,253,266,#0066cc,第2層
169,254,9,#0066cc,第2層
169,264,7,#0066cc,第2層
169,265,1,#0066cc,第2層
169,266,3,#0066cc,第2層
169,268,1,#0066cc,第2層
169,271,1,#0066cc,第2層
169,276,6,#0066cc,第2層
169,279,30,#0066cc,第2層
169,280,1,#0066cc,第2層
169,281,27,#0066cc,第2層
169,282,2,#0066cc,第2層
169,283,4,#0066cc,第2層
169,284,12,#0066cc,第2層
169,286,5,#0066cc,第2層
169,288,1,#0066cc,第2層
169,290,12,#0066cc,第2層
169,293,4,#0066cc,第2層
